,(Intercept),aspect,bldg,dforcore,dfresh,dmarine,elev,pfor,pgra,ptcc,pwet,road,slope,df,logLik,AICc,delta,weight
1285,-4.846103761,,,-0.3770,,,,,,-0.2568,,0.3165,,5,-116.2843258,242.5970205,13.22433749,1.67E-05
1297,-4.734005499,,,,,-0.0409,,,,-0.2320,,0.3211,,5,-116.2913307,242.6110301,13.23834713,1.66E-05
1601,-4.726557575,,,,,,,-0.0831,,,0.1558,0.3363,,5,-116.3111879,242.6507446,13.27806162,1.63E-05
2089,-4.561767023,,,,-0.0556,,0.4988,,,,,,0.0640,5,-116.3187143,242.6657974,13.29311438,1.62E-05
3585,-4.709676482,,,,,,,,,,0.1382,0.3454,0.0508,5,-116.3266131,242.681595,13.30891206,1.60E-05
1553,-4.727043652,,,,,-0.0600,,,,,0.1335,0.3503,,5,-116.3300553,242.6884794,13.31579643,1.60E-05
1541,-4.69122151,,,0.0570,,,,,,,0.1412,0.3454,,5,-116.3545649,242.7374987,13.36481569,1.56E-05
578,-4.741497143,0.4435,,,,,,-0.1728,,,0.1565,,,5,-116.3702304,242.7688295,13.39614657,1.54E-05
2562,-4.696443803,0.4323,,,,,,,,,0.1171,,0.1284,5,-116.3907311,242.8098311,13.43714807,1.50E-05
2114,-4.684542825,0.4296,,,,,,-0.1310,,,,,0.1472,5,-116.4461635,242.9206958,13.5480128,1.42E-05
3081,-4.670599826,,,,0.0846,,,,,,,0.3399,0.0604,5,-116.4825449,242.9934586,13.62077565,1.37E-05
1049,-4.692409773,,,,0.0720,-0.0705,,,,,,0.3457,,5,-116.4901898,243.0087485,13.63606548,1.36E-05
522,-4.703629779,0.4384,,,0.0724,,,,,,0.1270,,,5,-116.4965275,243.0214238,13.64874084,1.35E-05
2058,-4.662971397,0.4282,,,0.0671,,,,,,,,0.1368,5,-116.5076638,243.0436963,13.67101337,1.34E-05
1037,-4.782634432,,,-0.3554,0.0954,,,,,,,0.3417,,5,-116.5077424,243.0438536,13.67117061,1.34E-05
1097,-4.675397692,,,,0.0882,,,-0.0405,,,,0.3346,,5,-116.5114324,243.0512337,13.67855069,1.33E-05
3089,-4.701270017,,,,,-0.0958,,,,,,0.3451,0.0617,5,-116.514294,243.0569568,13.68427385,1.33E-05
2066,-4.680064394,0.4283,,,,-0.0566,,,,,,,0.1372,5,-116.5473681,243.1231049,13.75042196,1.29E-05
1045,-4.719220028,,,-0.0622,,-0.0941,,,,,,0.3455,,5,-116.5556895,243.1397479,13.76706488,1.28E-05
1105,-4.699900429,,,,,-0.0929,,-0.0060,,,,0.3444,,5,-116.5559577,243.1402842,13.76760123,1.27E-05
530,-4.708567283,0.4389,,,,-0.0234,,,,,0.1207,,,5,-116.5640767,243.1565222,13.78383926,1.26E-05
518,-4.655662224,0.4394,,0.1472,,,,,,,0.1247,,,5,-116.5649981,243.158365,13.78568198,1.26E-05
2054,-4.648467244,0.4287,,0.0439,,,,,,,,,0.1364,5,-116.5689558,243.1662804,13.79359745,1.26E-05
3137,-4.67429027,,,,,,,-0.0316,,,,0.3324,0.0620,5,-116.5706723,243.1697135,13.79703051,1.26E-05
3077,-4.690772458,,,-0.0669,,,,,,,,0.3370,0.0599,5,-116.5768898,243.1821485,13.8094655,1.25E-05
74,-4.689308751,0.4363,,,0.0826,,,-0.1302,,,,,,5,-116.5860824,243.2005336,13.82785063,1.24E-05
1093,-4.694820462,,,-0.0718,,,,-0.0249,,,,0.3339,,5,-116.6121219,243.2526125,13.87992954,1.21E-05
82,-4.696440303,0.4364,,,,-0.0372,,-0.1079,,,,,,5,-116.6671593,243.3626875,13.99000448,1.14E-05
70,-4.685713132,0.4365,,-0.0001,,,,-0.1132,,,,,,5,-116.676348,243.3810649,14.0083819,1.13E-05
26,-4.677625526,0.4348,,,0.0610,-0.0345,,,,,,,,5,-116.7005807,243.4295302,14.05684721,1.10E-05
14,-4.722931168,0.4344,,-0.1765,0.0718,,,,,,,,,5,-116.7045761,243.4375211,14.06483808,1.10E-05
22,-4.6700298,0.4353,,0.0412,,-0.0536,,,,,,,,5,-116.7492115,243.5267918,14.15410879,1.05E-05
777,-4.719432329,,,,0.0880,,,,,-0.3228,0.1342,,,5,-116.9563104,243.9409897,14.56830668,8.54E-06
2817,-4.717548645,,,,,,,,,-0.3234,0.1236,,0.0603,5,-117.0223178,244.0730043,14.70032132,8.00E-06
785,-4.705960797,,,,,0.0540,,,,-0.3369,0.1355,,,5,-117.044154,244.1166768,14.74399384,7.82E-06
773,-4.817489556,,,-0.3125,,,,,,-0.3299,0.1251,,,5,-117.0507307,244.1298301,14.75714715,7.77E-06
833,-4.714442662,,,,,,,0.0357,,-0.3434,0.1224,,,5,-117.0580419,244.1444525,14.77176956,7.72E-06
269,-4.940365349,,,-0.8024,0.1050,,,,,-0.3376,,,,5,-117.1367244,244.3018177,14.92913471,7.13E-06
2313,-4.68042311,,,,0.0769,,,,,-0.3122,,,0.0698,5,-117.1519831,244.3323349,14.95965195,7.02E-06
329,-4.677156385,,,,0.0712,,,0.0750,,-0.3594,,,,5,-117.1840118,244.3963924,15.02370944,6.80E-06
281,-4.668230295,,,,0.0838,0.0384,,,,-0.3181,,,,5,-117.1972966,244.422962,15.05027905,6.71E-06
2369,-4.679531407,,,,,,,0.0858,,-0.3712,,,0.0663,5,-117.2054156,244.4391999,15.06651695,6.66E-06
2309,-4.816150204,,,-0.4164,,,,,,-0.3267,,,0.0701,5,-117.2132059,244.4547806,15.08209763,6.61E-06
325,-4.832947834,,,-0.4788,,,,0.1031,,-0.3950,,,,5,-117.2261567,244.4806823,15.10799928,6.52E-06
2321,-4.678528588,,,,,0.0066,,,,-0.3138,,,0.0692,5,-117.2346509,244.4976707,15.12498768,6.47E-06
337,-4.675453187,,,,,0.0050,,0.0916,,-0.3715,,,,5,-117.2542598,244.5368883,15.16420536,6.34E-06
277,-4.807397574,,,-0.4049,,0.0080,,,,-0.3230,,,,5,-117.267574,244.5635168,15.19083382,6.26E-06
585,-4.681459451,,,,0.0974,,,-0.1944,,,0.1508,,,5,-117.3212458,244.6708604,15.29817744,5.93E-06
2625,-4.67580092,,,,,,,-0.1774,,,0.1390,,0.0563,5,-117.4096986,244.8477659,15.47508296,5.43E-06
581,-4.646970837,,,0.0866,,,,-0.1722,,,0.1425,,,5,-117.4435828,244.9155344,15.54285143,5.25E-06
593,-4.673268012,,,,,0.0052,,-0.1739,,,0.1428,,,5,-117.444366,244.9171008,15.54441786,5.24E-06
2569,-4.639533969,,,,0.0723,,,,,,0.1128,,0.0468,5,-117.548625,245.1256188,15.75293583,4.72E-06
2121,-4.631805238,,,,0.0840,,,-0.1458,,,,,0.0662,5,-117.5663611,245.1610909,15.78840793,4.64E-06
525,-4.667554869,,,-0.0900,0.0748,,,,,,0.1149,,,5,-117.5718022,245.1719733,15.7992903,4.62E-06
537,-4.642231358,,,,0.0705,-0.0113,,,,,0.1142,,,5,-117.5719171,245.172203,15.79952006,4.62E-06
77,-4.733091822,,,-0.3249,0.0941,,,-0.1430,,,,,,5,-117.6022554,245.2328796,15.86019666,4.48E-06
2577,-4.647725563,,,,,-0.0358,,,,,0.1050,,0.0481,5,-117.6106861,245.249741,15.87705802,4.44E-06
89,-4.632240232,,,,0.0807,-0.0123,,-0.1358,,,,,,5,-117.6136346,245.2556381,15.8829551,4.43E-06
2565,-4.60030688,,,0.1188,,,,,,,0.1102,,0.0468,5,-117.6178156,245.264,15.89131707,4.41E-06
533,-4.606822893,,,0.1262,,-0.0335,,,,,0.1091,,,5,-117.6341087,245.2965863,15.92390331,4.34E-06
2129,-4.64017275,,,,,-0.0418,,-0.1227,,,,,0.0649,5,-117.6481226,245.324614,15.95193102,4.28E-06
2117,-4.634331217,,,-0.0190,,,,-0.1295,,,,,0.0647,5,-117.6599265,245.3482218,15.97553886,4.23E-06
85,-4.640839564,,,-0.0116,,-0.0413,,-0.1155,,,,,,5,-117.6944928,245.4173544,16.04467145,4.08E-06
2073,-4.620637379,,,,0.0599,-0.0431,,,,,,,0.0561,5,-117.7058264,245.4400215,16.06733852,4.04E-06
2061,-4.669474803,,,-0.1955,0.0727,,,,,,,,0.0552,5,-117.7136396,245.4556479,16.08296492,4.01E-06
29,-4.672173451,,,-0.1703,0.0655,-0.0392,,,,,,,,5,-117.7372206,245.5028101,16.13012707,3.91E-06
2069,-4.61563926,,,0.0322,,-0.0619,,,,,,,0.0563,5,-117.7527787,245.5339262,16.16124325,3.85E-06
675,-5.935840402,,1.0117,,,,0.7759,,-5.4432,,0.3559,,,6,-109.0326351,230.1050053,0.7323223,0.008631178
164,-5.902297696,0.4773,0.9410,,,,0.6397,,-5.3523,,,,,6,-109.3679115,230.775558,1.402875054,0.006172504
419,-6.195896619,,0.6997,,,,0.7223,,-6.4819,-0.4671,,,,6,-109.8188825,231.6775001,2.304817124,0.003931943
1187,-5.954429604,,0.8821,,,,0.6093,,-5.6094,,,0.2601,,6,-109.9608956,231.9615264,2.588843409,0.003411392
179,-6.110647396,,0.8976,,,-0.2894,0.6994,,-6.1759,,,,,6,-109.991003,232.021741,2.649058033,0.003310215
929,-6.438042987,,,,,,0.8768,,-7.0491,-0.7868,0.3105,,,6,-110.0419331,232.1236013,2.75091832,0.003145847
418,-6.343514519,0.4584,,,,,0.7327,,-6.7383,-0.7264,,,,6,-110.1710675,232.3818701,3.009187131,0.002764746
2211,-5.876291614,,0.9211,,,,0.6232,,-5.5243,,,,0.0837,6,-110.456357,232.9524491,3.579766148,0.002078526
171,-5.913634166,,0.9151,,0.0743,,0.5798,,-5.6847,,,,,6,-110.4737348,232.9872047,3.614521733,0.002042718
227,-5.858945887,,0.9568,,,,0.6023,0.0643,-5.4943,,,,,6,-110.5099485,233.0596321,3.686949141,0.001970067
167,-5.928647448,,0.9202,-0.1892,,,0.6338,,-5.4964,,,,,6,-110.5273452,233.0944254,3.721742437,0.001936091
548,-4.76965397,0.4980,1.0177,,,,0.7384,,,,0.3847,,,6,-110.7804239,233.6005829,4.227899878,0.001503194
1156,-5.88710394,0.4715,0.7931,,,,,,-4.8415,,,0.3094,,6,-110.8144075,233.6685501,4.295867082,0.001452968
1441,-6.362046371,,,,,,0.6956,,-6.9244,-0.6606,,0.2234,,6,-110.8206969,233.6811289,4.308445873,0.001443859
433,-6.549593944,,,,,-0.2391,0.7743,,-7.5854,-0.6977,,,,6,-110.898124,233.835983,4.463300051,0.001336283
644,-5.894998669,0.4754,0.9057,,,,,,-4.8794,,0.2231,,,6,-110.94439,233.928515,4.555832063,0.001275867
140,-5.900661926,0.4615,0.8722,,0.2264,,,,-5.1989,,,,,6,-110.9953055,234.030346,4.657663045,0.001212532
2465,-6.343786315,,,,,,0.7280,,-6.9777,-0.7381,,,0.1086,6,-111.1456296,234.3309944,4.958311419,0.001043298
425,-6.438287747,,,,0.1050,,0.6637,,-7.3654,-0.7347,,,,6,-111.1625632,234.3648614,4.99217843,0.00102578
481,-6.345204792,,,,,,0.6990,0.1349,-7.0157,-0.8174,,,,6,-111.1926588,234.4250526,5.052369629,0.000995368
421,-6.512148306,,,-0.6986,,,0.7573,,-6.7715,-0.7373,,,,6,-111.2177193,234.4751738,5.102490773,0.000970734
196,-5.795033563,0.4688,1.0129,,,,,0.2636,-4.8882,,,,,6,-111.2291901,234.4981152,5.125432265,0.000959662
1571,-4.754853592,,0.9472,,,,0.7072,,,,0.3760,0.3024,,6,-111.2515584,234.5428519,5.170168943,0.000938434
2180,-5.798681775,0.4512,0.8622,,,,,,-4.7701,,,,0.1665,6,-111.2991577,234.6380506,5.265367577,0.000894812
1667,-5.927202637,,0.8444,,,,,,-5.0300,,0.2234,0.3064,,6,-111.3058034,234.6513418,5.278658845,0.000888885
1163,-5.960129176,,0.8116,,0.2271,,,,-5.4695,,,0.2873,,6,-111.3573942,234.7545234,5.381840441,0.00084419
1219,-5.845794241,,1.0034,,,,,0.3449,-5.1339,,,0.3362,,6,-111.3634703,234.7666758,5.393992774,0.000839076
388,-5.926437565,0.4619,0.7359,,,,,,-5.0710,-0.2461,,,,6,-111.3743163,234.7883676,5.415684627,0.000830024
136,-5.499368856,0.4677,0.8672,1.1444,,,,,-5.0126,,,,,6,-111.4294189,234.8985728,5.525889828,0.000785525
651,-5.918105128,,0.9266,,0.2413,,,,-5.3008,,0.2110,,,6,-111.4608001,234.9613353,5.588652354,0.000761257
148,-5.895689593,0.4581,0.8352,,,-0.1320,,,-4.9935,,,,,6,-111.4819744,235.003684,5.631001007,0.000745308
1186,-5.922948253,0.4551,,,,,0.5021,,-5.3679,,,0.3065,,6,-111.482816,235.0053672,5.632684187,0.000744681
451,-5.973341375,,0.8554,,,,,0.4726,-5.6315,-0.5235,,,,6,-111.5879357,235.2156065,5.842923554,0.000670374
395,-6.101556461,,0.7055,,0.2671,,,,-6.0221,-0.3369,,,,6,-111.665182,235.370099,5.997416063,0.00062054
1060,-4.735060028,0.4798,0.8584,,,,0.5390,,,,,0.2965,,6,-111.6892464,235.4182279,6.045544912,0.000605785
674,-5.882298331,0.4499,,,,,0.6172,,-5.2205,,0.2526,,,6,-111.7013748,235.4424846,6.069801667,0.000598482
737,-5.987437124,,,,,,0.8088,-0.4230,-5.5630,,0.3432,,,6,-111.7358581,235.5114512,6.138768258,0.000578196
1171,-5.957106715,,0.7729,,,-0.1504,,,-5.2376,,,0.2971,,6,-111.8128949,235.6655249,6.292841922,0.000535326
1159,-5.574528218,,0.8123,1.0540,,,,,-5.2295,,,0.2868,,6,-111.8185232,235.6767816,6.304098596,0.000532322
1411,-5.940970671,,0.7079,,,,,,-5.2148,-0.1887,,0.2731,,6,-111.8284136,235.6965622,6.32387925,0.000527083
3203,-5.864357817,,0.7998,,,,,,-5.0272,,,0.2914,0.0881,6,-111.868708,235.7771511,6.404468166,0.000506267
203,-5.827148013,,0.9847,,0.2055,,,0.1900,-5.2823,,,,,6,-111.8734293,235.7865937,6.413910726,0.000503882
178,-6.06223982,0.4524,,,,-0.3041,0.6098,,-5.8539,,,,,6,-111.8746586,235.7890523,6.416369309,0.000503263
1697,-5.929004498,,,,,,0.5884,,-5.4100,,0.2530,0.2961,,6,-111.892655,235.8250451,6.452362083,0.000494287
647,-5.470331385,,0.9120,1.3800,,,,,-5.2393,,0.2125,,,6,-111.9036387,235.8470124,6.474329432,0.000488888
899,-5.954057282,,0.7744,,,,,,-5.2483,-0.2365,0.1957,,,6,-111.9157948,235.8713248,6.498641795,0.000482981
707,-5.821218513,,1.0032,,,,,0.1985,-5.0257,,0.1824,,,6,-111.9336395,235.9070142,6.534331209,0.000474438
551,-5.036013327,,0.9786,-1.1087,,,0.7801,,,,0.3580,,,6,-111.9442774,235.9282899,6.555606915,0.000469418
2187,-5.875135389,,0.8764,,0.2321,,,,-5.3531,,,,0.0914,6,-111.972031,235.983797,6.611114045,0.000456569
1201,-6.18475968,,,,,-0.3286,0.5906,,-6.2946,,,0.3188,,6,-111.974458,235.9886511,6.615968129,0.000455463
803,-4.718844741,,0.8966,,,,0.7353,,,-0.1560,0.3646,,,6,-111.9807506,236.0012363,6.628553357,0.000452605
226,-5.897176985,0.4473,,,,,0.6263,-0.2533,-5.3752,,,,,6,-111.984636,236.009007,6.63632406,0.00045085
155,-5.92404195,,0.8587,,0.2150,-0.0853,,,-5.4626,,,,,6,-112.0156215,236.0709781,6.698295132,0.000437095
143,-5.728369207,,0.8701,0.5229,0.2116,,,,-5.4471,,,,,6,-112.029766,236.0992671,6.72658409,0.000430956
555,-4.684619768,,0.9805,,-0.0591,,0.7569,,,,0.3579,,,6,-112.0497951,236.1393252,6.766642258,0.00042241
2084,-4.668156859,0.4697,0.9243,,,,0.5637,,,,,,0.1907,6,-112.0499521,236.1396392,6.766956247,0.000422344
563,-4.701042997,,0.9643,,,-0.0597,0.7255,,,,0.3516,,,6,-112.063794,236.1673232,6.794640211,0.000416538
2595,-4.684904532,,0.9730,,,,0.7143,,,,0.3510,,0.0491,6,-112.0662841,236.1723032,6.799620242,0.000415502
659,-5.89065877,,0.8757,,,-0.0762,,,-5.0947,,0.1889,,,6,-112.0897245,236.2191841,6.846501092,0.000405876
611,-4.689757927,,0.9621,,,,0.7245,-0.0221,,,0.3602,,,6,-112.089946,236.2196271,6.846944087,0.000405786
2691,-5.846317729,,0.8868,,,,,,-4.9912,,0.1940,,0.0545,6,-112.0955456,236.2308263,6.858143323,0.00040352
211,-5.87331104,,1.0012,,,-0.1882,,0.2891,-5.2798,,,,,6,-112.1356302,236.3109956,6.938312607,0.000387665
1410,-6.064593138,0.4582,,,,,,,-5.3834,-0.4245,,0.2992,,6,-112.1626423,236.3650197,6.992336708,0.000377333
394,-6.253611929,0.4460,,,0.2709,,,,-6.2730,-0.6019,,,,6,-112.1950128,236.4297607,7.057077676,0.000365314
2210,-5.824384755,0.4358,,,,,0.5313,,-5.2519,,,,0.1464,6,-112.2281362,236.4960075,7.123324546,0.000353412
199,-5.48767766,,0.9915,0.9921,,,,0.2303,-5.1895,,,,,6,-112.2331087,236.5059526,7.133269599,0.000351659
40,-5.032092758,0.4713,0.9116,-1.1394,,,0.6257,,,,,,,6,-112.270699,236.581133,7.208450042,0.000338686
2243,-5.766918167,,0.9842,,,,,0.2324,-5.0266,,,,0.0624,6,-112.3135219,236.6667789,7.294095946,0.000324488
391,-5.622328745,,0.7442,1.0233,,,,,-5.4463,-0.2356,,,,6,-112.3142515,236.668238,7.295555037,0.000324252
52,-4.707664295,0.4790,0.8876,,,-0.1236,0.5783,,,,,,,6,-112.3172515,236.6742381,7.301555133,0.00032328
100,-4.656855494,0.4801,0.9808,,,,0.5283,0.1281,,,,,,6,-112.3425557,236.7248465,7.352163548,0.000315203
151,-5.546816303,,0.8435,1.2577,,-0.1596,,,-5.4458,,,,,6,-112.3523321,236.7443993,7.371716314,0.000312136
2435,-5.909818338,,0.7229,,,,,,-5.2636,-0.2551,,,0.0866,6,-112.3581098,236.7559547,7.383271673,0.000310338
403,-5.959659709,,0.7249,,,-0.1070,,,-5.3754,-0.2225,,,,6,-112.3700226,236.7797802,7.407097245,0.000306663
292,-4.695451876,0.4795,0.8521,,,,0.5646,,,-0.1043,,,,6,-112.3802591,236.8002533,7.427570343,0.00030354
44,-4.673161188,0.4785,0.9143,,-0.0617,,0.6028,,,,,,,6,-112.3812041,236.8021433,7.429460365,0.000303253
1249,-5.937032399,,,,,,0.5780,-0.1850,-5.5890,,,0.2664,,6,-112.427112,236.893959,7.521276042,0.000289646
170,-5.850864195,0.4469,,,0.0410,,0.5091,,-5.3322,,,,,6,-112.4369788,236.9136927,7.541009719,0.000286802
2183,-5.48678363,,0.8604,1.1027,,,,,-5.1769,,,,0.0813,6,-112.4431215,236.9259781,7.553295161,0.000285046
166,-5.876076874,0.4458,,-0.1430,,,0.5347,,-5.2539,,,,,6,-112.4531491,236.9460332,7.573350246,0.000282202
689,-6.030687662,,,,,-0.2532,0.6687,,-5.8165,,0.2189,,,6,-112.4648103,236.9693558,7.596672815,0.00027893
2195,-5.875462103,,0.8307,,,-0.1373,,,-5.1660,,,,0.0798,6,-112.4724308,236.9845967,7.61191368,0.000276813
1417,-6.285729614,,,,0.2687,,,,-6.4855,-0.5338,,0.2714,,6,-112.5406487,237.1210325,7.748349505,0.000258559
1162,-5.948826273,0.4643,,,0.1783,,,,-5.2615,,,0.3493,,6,-112.5967224,237.2331799,7.860496926,0.000244459
3233,-5.89825879,,,,,,0.5039,,-5.5131,,,0.2964,0.0734,6,-112.6043202,237.2483755,7.87569248,0.000242609
1193,-5.925283984,,,,0.0654,,0.4706,,-5.6214,,,0.2998,,6,-112.6165184,237.2727719,7.900088879,0.000239668
241,-6.078840368,,,,,-0.2662,0.6688,-0.2302,-6.0791,,,,,6,-112.6279967,237.2957284,7.923045456,0.000236932
1666,-5.928034276,0.4692,,,,,,,-4.9763,,0.1599,0.3517,,6,-112.636299,237.312333,7.939650037,0.000234973
1123,-4.639533859,,0.9629,,,,0.4826,0.2012,,,,0.3133,,6,-112.6449466,237.3296283,7.956945366,0.00023295
1540,-4.855984807,0.4941,0.8332,,,,,,,,0.2370,0.3541,,6,-112.6529922,237.3457194,7.973036459,0.000231084
1189,-5.937144941,,,-0.1664,,,0.5092,,-5.4643,,,0.2952,,6,-112.6588544,237.357444,7.984760991,0.000229733
898,-6.09191455,0.4541,,,,,,,-5.5067,-0.5073,0.1485,,,6,-112.6654634,237.3706618,7.997978867,0.00022822
2434,-6.025098242,0.4350,,,,,,,-5.4211,-0.5179,,,0.1665,6,-112.685182,237.4100992,8.03741618,0.000223763
1092,-4.736865021,0.4909,1.0052,,,,,0.3755,,,,0.3823,,6,-112.6887447,237.4172245,8.04454151,0.000222968
1063,-5.011066208,,0.8511,-1.1093,,,0.5986,,,,,0.2841,,6,-112.6968646,237.4334644,8.060781379,0.000221165
450,-6.097333645,0.4437,,,,,,0.2556,-5.7326,-0.6816,,,,6,-112.7040018,237.4477387,8.075055684,0.000219592
1075,-4.700105254,,0.8214,,,-0.1361,0.5556,,,,,0.2955,,6,-112.7122221,237.4641793,8.091496358,0.000217794
3202,-5.871500966,0.4518,,,,,,,-4.9525,,,0.3494,0.1557,6,-112.7169558,237.4736467,8.100963756,0.000216765
3107,-4.663902846,,0.8517,,,,0.5351,,,,,0.2878,0.0978,6,-112.7421703,237.5240756,8.151392663,0.000211368
1170,-6.006682242,0.4641,,,,-0.1913,,,-5.2357,,,0.3591,,6,-112.7453509,237.5304368,8.157753865,0.000210697
1067,-4.661323925,,0.8538,,-0.0456,,0.5665,,,,,0.2857,,6,-112.8199614,237.6796579,8.306974967,0.000195549
1473,-6.143297403,,,,,,,0.3563,-5.9772,-0.6864,,0.3101,,6,-112.8208444,237.681424,8.308740984,0.000195376
1315,-4.676039718,,0.8100,,,,0.5398,,,-0.0724,,0.2835,,6,-112.822764,237.6852631,8.312580093,0.000195002
2721,-5.844713602,,,,,,0.6060,,-5.3197,,0.2343,,0.0373,6,-112.8885404,237.8168158,8.444132835,0.000182588
681,-5.851745972,,,,0.0229,,0.5966,,-5.3472,,0.2368,,,6,-112.8977567,237.8352486,8.462565597,0.000180913
677,-5.871458546,,,-0.0942,,,0.6111,,-5.3063,,0.2380,,,6,-112.9025793,237.8448937,8.472210753,0.000180042
1158,-5.684181257,0.4619,,0.6866,,,,,-5.0740,,,0.3386,,6,-112.9153239,237.8703828,8.497699851,0.000177762
390,-5.85029219,0.4454,,0.6539,,,,,-5.5617,-0.4923,,,,6,-112.9256981,237.8911313,8.51844836,0.000175928
402,-6.085842714,0.4447,,,,-0.0895,,,-5.5661,-0.4832,,,,6,-112.9270854,237.8939058,8.521222864,0.000175684
1921,-6.08992575,,,,,,,,-5.5586,-0.4422,0.1578,0.2918,,6,-112.9540244,237.9477839,8.575100881,0.000171014
2225,-6.033430191,,,,,-0.3026,0.6000,,-5.9784,,,,0.0733,6,-112.9557101,237.9511552,8.57847222,0.000170726
905,-6.26585222,,,,0.2791,,,,-6.4155,-0.6149,0.1355,,,6,-112.9562991,237.9523332,8.579650225,0.000170626
1218,-5.878993769,0.4604,,,,,,-0.0022,-4.9667,,,0.3420,,6,-112.9709959,237.9817269,8.609043911,0.000168136
3076,-4.778800197,0.4690,0.8024,,,,,,,,,0.3375,0.1901,6,-112.9833182,238.0063715,8.633688547,0.000166077
2273,-5.884148338,,,,,,0.6261,-0.2790,-5.5422,,,,0.0927,6,-112.9875506,238.0148364,8.642153378,0.000165376
185,-6.02544085,,,,-0.0360,-0.3143,0.6205,,-5.9424,,,,,6,-112.9998061,238.0393473,8.666664305,0.000163361
457,-6.292134988,,,,0.2666,,,0.2353,-6.6901,-0.7801,,,,6,-113.0031814,238.046098,8.673415009,0.000162811
181,-6.02223748,,,0.0256,,-0.2994,0.5961,,-5.9764,,,,,6,-113.0130553,238.0658457,8.693162713,0.000161211
233,-5.906178796,,,,0.0588,,0.5881,-0.2684,-5.6431,,,,,6,-113.0421737,238.1240824,8.751399421,0.000156585
229,-5.928581912,,,-0.2008,,,0.6281,-0.2652,-5.4808,,,,,6,-113.0736302,238.1869956,8.814312606,0.000151736
2441,-6.254844274,,,,0.2777,,,,-6.5022,-0.6209,,,0.0972,6,-113.1318523,238.3034396,8.930756646,0.000143154
1036,-4.779240954,0.4764,0.7763,,0.1068,,,,,,,0.3308,,6,-113.2049713,238.4496776,9.076994628,0.00013306
1425,-6.116113323,,,,,-0.1265,,,-5.7204,-0.4072,,0.2880,,6,-113.2070428,238.4538207,9.081137735,0.000132785
3457,-6.048471206,,,,,,,,-5.5735,-0.4409,,0.2752,0.0828,6,-113.2294986,238.4987323,9.126049278,0.000129836
409,-6.247734654,,,,0.2696,-0.0156,,,-6.4792,-0.6039,,,,6,-113.2303799,238.5004949,9.127811928,0.000129722
397,-6.244095827,,,-0.0135,0.2729,,,,-6.4624,-0.6079,,,,6,-113.2318218,238.5033787,9.130695673,0.000129535
1413,-5.876757312,,,0.5935,,,,,-5.6683,-0.4285,,0.2741,,6,-113.2625289,238.564793,9.192109989,0.000125618
55,-5.025445477,,0.8765,-1.2274,,-0.1326,0.6418,,,,,,,6,-113.2658314,238.5713978,9.198714825,0.000125203
295,-5.095436632,,0.8069,-1.4542,,,0.6450,,,-0.1722,,,,6,-113.2747643,238.5892636,9.216580649,0.00012409
2087,-4.970271619,,0.8952,-1.1641,,,0.6162,,,,,,0.0900,6,-113.3016409,238.6430169,9.270333916,0.000120799
59,-4.651677636,,0.8786,,-0.1161,-0.1883,0.6651,,,,,,,6,-113.3131299,238.6659948,9.293311827,0.000119419
355,-4.616603199,,0.8945,,,,0.5109,0.2242,,-0.2309,,,,6,-113.3218307,238.6833966,9.310713612,0.000118385
115,-4.622838873,,0.9606,,,-0.1540,0.5387,0.1584,,,,,,6,-113.328404,238.6965431,9.323860128,0.000117609
103,-4.952876066,,0.9563,-1.1583,,,0.5905,0.1074,,,,,,6,-113.3301864,238.700108,9.327424973,0.0001174
1044,-4.797089189,0.4769,0.7681,,,-0.0502,,,,,,0.3355,,6,-113.3420968,238.7239287,9.351245705,0.00011601
2099,-4.636474167,,0.8721,,,-0.1229,0.5678,,,,,,0.0937,6,-113.3544994,238.748734,9.376050998,0.00011458
1032,-4.749683133,0.4766,0.7774,0.0997,,,,,,,,0.3312,,6,-113.3572102,238.7541554,9.38147243,0.00011427
1570,-4.751582227,0.4540,,,,,0.5487,,,,0.2722,0.3260,,6,-113.3573885,238.754512,9.38182902,0.000114249
1284,-4.779266091,0.4761,0.7802,,,,,,,0.0092,,0.3322,,6,-113.3581961,238.7561272,9.383444245,0.000114157
47,-4.957375095,,0.8930,-1.1285,-0.0148,,0.6236,,,,,,,6,-113.3867593,238.8132537,9.440570673,0.000110943
802,-4.800280904,0.4570,,,,,0.6739,,,-0.4433,0.3136,,,6,-113.3930868,238.8259086,9.453225657,0.000110243
2147,-4.588998038,,0.9469,,,,0.5232,0.1011,,,,,0.0857,6,-113.4126527,238.8650406,9.492357598,0.000108107
2339,-4.624996481,,0.8312,,,,0.5544,,,-0.1102,,,0.0951,6,-113.4128173,238.8653698,9.492686789,0.000108089
307,-4.64323451,,0.8374,,,-0.1071,0.5669,,,-0.0632,,,,6,-113.4333899,238.906515,9.533832,0.000105888
2091,-4.601775767,,0.8935,,-0.0498,,0.5817,,,,,,0.0892,6,-113.435371,238.910477,9.537794049,0.000105678
2564,-4.767767025,0.4692,0.8970,,,,,,,,0.1981,,0.1619,6,-113.4368807,238.9134966,9.540813599,0.000105519
299,-4.626245622,,0.8291,,-0.0691,,0.6050,,,-0.1278,,,,6,-113.4549235,238.9495822,9.576899196,0.000103632
107,-4.585886324,,0.9519,,-0.0480,,0.5537,0.1063,,,,,,6,-113.463442,238.966619,9.593936046,0.000102753
