"","(Intercept)","aspect","bldg","dforcore","dfresh","dmarine","elev","pfor","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"4044",0,5.1679548635707,5.1597656139868,NA,2.98775457516616,NA,NA,4.58765986965663,-64.788653967408,-4.49881827794276,2.3544975105073,3.39127041390556,1.74430985901601,11,-107.805029024965,237.735235859318,8.36255287947125,0.000190189514268385
"207",0,NA,5.51541105205304,0.597832868338239,2.11168926112155,NA,NA,1.63238845606261,-56.2184385140381,NA,NA,NA,NA,7,-111.841404849964,237.735814905797,8.36313192594974,0.000190134457954569
"3458",0,4.64335497374876,NA,NA,NA,NA,NA,NA,-56.1530910104733,-3.30563365494235,NA,2.77695981059241,1.77707619248858,7,-111.842054079628,237.737113365125,8.3644303852783,0.00019001105708635
"515",0,NA,4.8231730317573,NA,NA,NA,NA,NA,NA,NA,2.04531507353137,NA,NA,4,-114.860601788916,237.740107169514,8.36742418966691,0.0001897268418923
"2295",0,NA,5.45576448087107,0.081238694330467,NA,-2.65181417945408,4.89168109013472,1.11690331771706,-64.2012411014501,NA,NA,NA,0.792628585732451,9,-109.829214867712,237.74369738109,8.37101440124295,0.000189386567645786
"2299",0,NA,5.46176180047763,NA,-0.0825770843876308,-2.67536043298143,4.95658551271394,1.12628215733872,-63.9189163952447,NA,NA,NA,0.781543302005569,9,-109.829247214465,237.743762074595,8.37107909474798,0.00018938044170443
"475",0,NA,4.72522190796326,NA,2.56528177333043,-0.877757498267316,NA,4.09593738492979,-67.0507190700359,-4.41799520892557,NA,NA,NA,8,-110.838079080351,237.744339978884,8.37165699903713,0.000189325727724901
"2248",0,4.83623069713091,5.71941278323663,1.2778936930392,NA,NA,NA,2.0025413724112,-52.11856709607,NA,NA,NA,1.57017707977851,8,-110.839486688304,237.74715519479,8.37447221494338,0.000189059418798077
"1499",0,NA,4.8374125364915,NA,2.35891529283581,-1.20112672866812,NA,5.32111713227694,-70.1573796473928,-4.50832225835127,NA,3.10912498172207,NA,9,-109.831922717557,237.74911308078,8.37643010093339,0.000188874430965449
"3001",0,NA,NA,NA,0.714393830682935,-0.920748343107926,6.26171089748011,NA,-79.4343626562762,-5.78831973437371,3.06122002259007,NA,0.786823161471627,9,-109.832407413649,237.750082472963,8.37739949311606,0.000188782906449587
"1526",0,4.87258179435754,NA,-0.924191577935064,NA,-2.61543842925158,5.52306771911196,2.74877837858934,-80.7596734271793,-6.46950649230727,NA,2.69841264106315,NA,10,-108.823690589365,237.751646581574,8.37896360172653,0.000188635325680453
"1265",0,NA,NA,NA,NA,-2.5560318426065,4.65612637686744,-1.16681389253113,-66.3898410710508,NA,NA,2.69647892427318,NA,7,-111.851197906392,237.755401018653,8.38271803880625,0.000188281548112609
"1770",0,4.79555768648892,NA,NA,0.712958478964558,NA,5.39810134076971,-3.07408989578924,-59.6928616416204,NA,4.02019590454958,2.38646858654639,NA,9,-109.835566446608,237.756400538882,8.38371755903478,0.00018818747601331
"138",0,4.56735339969559,NA,NA,1.71643670338676,NA,NA,NA,-53.4940480102023,NA,NA,NA,NA,5,-113.864117981687,237.7566047577,8.38392177785261,0.000188168261282388
"2442",0,4.50742193272731,NA,NA,3.11824936789388,NA,NA,NA,-65.4593381199575,-4.70409653133933,NA,NA,1.84823827923673,7,-111.851906953006,237.756819111881,8.38413613203349,0.000188148095036329
"924",0,5.01593909603598,4.4164540832645,NA,3.28972642676974,0.595742296417732,NA,NA,-59.8928650170706,-2.68631625684203,2.72008563078026,NA,NA,9,-109.838336189456,237.761940024577,8.38925704472979,0.000187666966269458
"1777",0,NA,NA,NA,NA,-1.67685161236171,5.75178041428991,-2.57099788372513,-64.2297586147618,NA,3.44895476194136,2.50892361566756,NA,8,-110.849693122393,237.767568062967,8.39488508311996,0.000187139610167188
"3762",0,4.75359071200484,NA,NA,NA,-2.56459740210958,4.87370695119831,NA,-62.8127539345176,NA,2.57580615601643,3.10116946039587,1.56771097888655,9,-109.843022714089,237.771313073843,8.39863009399608,0.000186789518106411
"186",0,4.67713786311578,NA,NA,-0.38450596037364,-2.67637252627342,4.64197442403715,NA,-60.9273719860089,NA,NA,NA,NA,7,-111.86233014313,237.777665492129,8.404982512282,0.000186197176729217
"1705",0,NA,NA,NA,0.566906138559005,NA,4.14601797403073,NA,-57.5510394770181,NA,2.74476446215491,2.7408304524468,NA,7,-111.864716377215,237.782437960299,8.40975498045182,0.000185753396372077
"3275",0,NA,5.55136773673745,NA,2.22728616671414,NA,NA,2.43478993323775,-56.5259567464465,NA,NA,3.01050426239226,0.840896429094872,8,-110.858676466224,237.785534750631,8.41285177078376,0.000185465999270634
"3745",0,NA,NA,NA,NA,NA,4.31300124043931,NA,-56.6375569741993,NA,2.72354236911645,2.71846858930455,0.492259650047257,7,-111.867238230711,237.787481667289,8.41479868744241,0.000185285543696078
"494",0,4.69427938509395,NA,-1.2523144888549,1.49142426918078,NA,5.04630067189934,1.47671287438462,-74.3064007868175,-6.60077733005107,NA,NA,NA,9,-109.852408109759,237.790083865183,8.41740088533601,0.000185044625633424
"2695",0,NA,5.10915039339415,1.56661839412445,NA,NA,NA,NA,-54.7151021165699,NA,2.2663412990021,NA,0.550211402419247,7,-111.871937678597,237.796880563062,8.42419758321509,0.000184416846736183
"1005",0,NA,NA,-1.17672616399967,1.3179591896628,NA,6.32518560061756,0.221619814400763,-76.1998756722465,-6.27932351132261,3.34405255380384,NA,NA,9,-109.856052572869,237.797372791404,8.42468981155673,0.00018437146472167
"182",0,4.67826096098933,NA,0.0264943544449469,NA,-2.55206348523167,4.4694900577865,NA,-61.3241305094631,NA,NA,NA,NA,7,-111.874596358872,237.802197923613,8.42951494376578,0.000183927192508772
"2947",0,NA,4.32162453346601,NA,NA,NA,NA,NA,-54.8888446933519,-1.80431212624143,2.07394905861268,NA,0.618294502542072,7,-111.875905907262,237.804817020393,8.43213404054617,0.000183686488591021
"1644",0,5.20483371278463,5.7305891764865,NA,-0.563217061794951,NA,5.41040795742117,0.407939287070284,NA,NA,4.32915402253669,2.87349591528442,NA,9,-109.860751611325,237.806770868315,8.4340878884681,0.00018350712848387
"3779",0,NA,5.69688893277537,NA,NA,NA,NA,2.50659159270619,-53.459025689777,NA,2.10914458528425,3.10383451006498,0.52409620169764,8,-110.869737245336,237.807656308854,8.43497332900648,0.000183425904139707
"4070",0,4.77283982600409,NA,-0.728211429699748,NA,NA,6.4202593225823,0.570320293579657,-70.8522733010436,-6.20553608396661,3.69609573610189,2.38452026729258,1.57439858602658,11,-107.844771195201,237.814720199791,8.44203721994361,0.000182779196588952
"3057",0,NA,NA,NA,NA,-1.20866047652328,6.50362182983492,0.278390688645842,-77.6956203738641,-5.8573932268625,2.97827774819019,NA,0.754278643076899,9,-109.864877086108,237.815021817881,8.44233883803403,0.000182751633911233
"3515",0,NA,3.79407944027828,NA,0.300036489636548,-2.1029964919758,5.41587280263053,NA,-75.9628119309496,-2.84591084791747,NA,2.18057253808571,1.10777818493208,10,-108.85625966751,237.816784737863,8.4441017580161,0.000182590616633214
"2721",0,NA,NA,NA,NA,NA,4.44836246172307,NA,-55.6766872977146,NA,2.56538384425465,NA,0.377202445610923,6,-112.88854035774,237.816815814818,8.44413283497099,0.000182587779475079
"3511",0,NA,3.79982989495141,-0.24601558629288,NA,-2.20000115777252,5.6491702203999,NA,-74.4615659781882,-2.85634236476602,NA,2.18304312536886,1.0723478974782,10,-108.857757059168,237.81977952118,8.44709654133311,0.000182317411565489
"1013",0,NA,NA,-0.790572074874234,NA,-1.13286132255605,6.74404997699089,0.37731458748757,-75.684693328058,-6.00909620572028,3.09343308534857,NA,NA,9,-109.872832899049,237.830933443763,8.45825046391593,0.000181303464418456
"1665",0,NA,NA,NA,NA,NA,NA,NA,-53.0210521968047,NA,1.54642206562229,2.99365355316421,NA,5,-113.901319721258,237.831008236842,8.45832525699498,0.000181296684423058
"681",0,NA,NA,NA,0.253839711065209,NA,4.37932139279045,NA,-55.9651213087216,NA,2.59277360962865,NA,NA,6,-112.89775673885,237.835248577038,8.46256559719114,0.000180912711801332
"1239",0,NA,5.74584970371698,1.32952883530457,NA,-2.09429094725188,NA,3.49942643755049,-60.6735293580871,NA,NA,3.23196857818786,NA,8,-110.884613283613,237.837408385408,8.46472540556093,0.000180717448858368
"3055",0,NA,4.48022647278448,-0.910890128060365,1.35386753499157,NA,6.05175818368216,1.80643898582191,-70.5922801873634,-4.89773987109549,3.72893149933532,NA,0.432420647139758,11,-107.85612049071,237.837418790809,8.46473581096188,0.000180716508642056
"1701",0,NA,NA,-0.0259799925046986,NA,NA,4.32567454497642,NA,-56.5720955811631,NA,2.76932347683576,2.70591548296183,NA,7,-111.8925967885,237.838198782868,8.46551580302062,0.000180646043662669
"3531",0,NA,4.72453433071234,NA,2.75234054106327,NA,NA,4.79564318876404,-67.880311449479,-4.58026832103698,NA,2.97963660549468,0.831652932570169,9,-109.877816591648,237.840900828962,8.46821784911492,0.000180402151483379
"1539",0,NA,4.58093791732359,NA,NA,NA,NA,NA,NA,NA,2.33343503747119,3.01741362669646,NA,5,-113.906522280812,237.841413355951,8.46873037610385,0.000180355926920718
"1766",0,4.76561873335819,NA,-0.0239549701670831,NA,NA,5.65964381142772,-3.0928619141378,-57.6059758160971,NA,4.04653488215875,2.34511194817159,NA,9,-109.878134730407,237.84153710648,8.46885412663309,0.000180344767695257
"677",0,NA,NA,-0.10703786578607,NA,NA,4.48575957370014,NA,-55.5365573421112,NA,2.6052815952869,NA,NA,6,-112.902579316819,237.844893732976,8.47221075312919,0.000180042346532127
"3249",0,NA,NA,NA,NA,-2.79653264014791,4.36571562509443,NA,-66.121804463775,NA,NA,2.93191598803504,0.862083958205904,7,-111.897399661084,237.847804528036,8.47512154818847,0.000179780503934508
"1930",0,4.95227229347487,NA,NA,3.08810293808307,NA,NA,NA,-66.3719207596857,-4.10589063345676,2.13263901832539,2.87522951597338,NA,8,-110.892902479369,237.853986776919,8.48130379707234,0.000179225638046181
"1940",0,5.10868238888192,4.33405514262069,NA,NA,-0.357684668561666,NA,NA,-53.6232744366173,-1.29211176910109,2.68730284834739,2.93666220669668,NA,9,-109.886023076867,237.857313799399,8.48463081955242,0.000178927742028172
"968",0,5.14098355401042,5.30902750460301,1.28306154404033,NA,NA,NA,3.55694982261694,-58.9054028611075,-3.44260487253728,2.17482665345477,NA,NA,9,-109.888008822763,237.861285291191,8.48860231134381,0.000178572789538175
"811",0,NA,4.9964369069693,NA,-0.890862863785577,NA,5.83132996102053,NA,NA,-1.37337232335248,4.017939057977,NA,NA,7,-111.905089497853,237.863184201574,8.49050122172679,0.000178403323139197
"1530",0,4.87293548848112,NA,NA,0.433111606821606,-2.44551012866855,5.05303693270157,2.61211171056172,-85.0245094669016,-6.26997956678962,NA,2.68161553407318,NA,10,-108.88009861714,237.864462637123,8.4917796572764,0.000178289321003939
"160",0,4.80012658622207,4.84310899977953,0.834159216173942,2.11225840786694,-0.831620518734919,NA,NA,-56.990096228127,NA,NA,NA,NA,8,-110.898466663216,237.865115144614,8.49243216476714,0.000178231162932862
"255",0,NA,5.50904280531642,0.0910394261303367,-0.198504802327171,-2.73372859973695,4.95600520907239,1.24292087007685,-64.0622658084761,NA,NA,NA,NA,9,-109.891125388626,237.867518422918,8.49483544307117,0.000178017122015102
"1482",0,4.79449675438593,NA,NA,2.86934900523104,NA,NA,3.11781288980332,-70.7048813135105,-5.85711654036058,NA,3.06575062141048,NA,8,-110.900060534668,237.868302887517,8.49561990766998,0.000177947311641837
"1017",0,NA,NA,NA,0.673901466843669,-0.938402851411131,6.23558530354975,0.304672133797278,-79.6423008851849,-5.92554609749451,3.10033493988811,NA,NA,9,-109.89153463251,237.868336910685,8.49565393083824,0.000177944284501922
"915",0,NA,4.3351143335966,NA,NA,-0.306460349598495,NA,NA,-55.3238903778952,-1.689506102019,2.08211656266865,NA,NA,7,-111.907865280552,237.868735766973,8.49605278712556,0.000177908800941916
"1158",0,4.77513907946282,NA,0.780102493179495,NA,NA,NA,NA,-53.1050224431751,NA,NA,3.09414605828429,NA,6,-112.915323865577,237.870382830492,8.49769985064486,0.000177762347706742
"463",0,NA,4.63860830015355,0.0617024507491995,2.76872907642605,NA,NA,3.8106028012685,-65.8378091655389,-4.4570879139523,NA,NA,NA,8,-110.901132299619,237.87044641742,8.49776343757338,0.000177756696115736
"1091",0,NA,5.49088277884939,NA,NA,NA,NA,2.97071958680641,NA,NA,NA,3.24093035011446,NA,5,-113.922081612237,237.8725320188,8.49984903895262,0.000177571427926129
"2088",0,4.79247949431561,5.20461482362752,-1.22012697464721,NA,NA,4.59722026614517,NA,NA,NA,NA,NA,1.88352313428464,7,-111.910612897358,237.874231000585,8.50154802073769,0.000177420646668051
"2755",0,NA,5.60299504992149,NA,NA,NA,NA,1.66844113502802,-52.513040816179,NA,1.95731621763792,NA,0.455477883229477,7,-111.911954693752,237.876914593372,8.50423161352504,0.000177182743928402
"567",0,NA,5.41707144369918,-1.2701293810572,NA,-0.539400800874064,5.79356892045241,NA,NA,NA,3.85149849176324,NA,NA,7,-111.912301390177,237.877607986223,8.5049250063756,0.000177121325951772
"2440",0,4.74496653403245,4.30776800664712,1.27610978371037,NA,NA,NA,NA,-54.4066900836258,-1.84663256585415,NA,NA,1.80851319895572,8,-110.905976810454,237.88013543909,8.50745245924284,0.000176897634422427
"1231",0,NA,5.55656517193395,0.52284956355307,2.01480789881882,NA,NA,2.52317153601316,-57.3946734809947,NA,NA,2.99262429311064,NA,8,-110.90657023714,237.881322292462,8.5086393126154,0.000176792689786975
"1280",0,5.10061210724441,5.70956844226441,0.16255306997547,-0.408566509982815,-3.13281193169044,4.73312745193364,2.35698924934108,-63.7618360932969,NA,NA,2.98796031025487,NA,11,-107.878917381943,237.883012573274,8.51032959342726,0.000176643338261757
"68",0,4.86874589662948,5.55858182758889,NA,NA,NA,NA,2.23986036537473,NA,NA,NA,NA,NA,5,-113.929091930815,237.886552655956,8.51386967610915,0.00017633094880312
"3049",0,NA,NA,NA,1.07319052135422,NA,6.04272292249293,0.0391172695665713,-77.9405521811589,-6.0245311544107,3.25178011533312,NA,0.753388862188673,9,-109.901283716968,237.887835079601,8.51515209975375,0.000176217919555828
"390",0,4.60483160590111,NA,0.742973888044218,NA,NA,NA,NA,-58.2093102915301,-3.68526584531383,NA,NA,NA,6,-112.925698120216,237.89113133977,8.51844835992316,0.000175927728702969
"2704",0,4.925709142054,5.40634982010308,1.14990050646911,2.47658433504023,NA,NA,NA,-55.107193767217,NA,2.58323712074554,NA,1.62620113288301,9,-109.904077277085,237.893422199835,8.52073921998786,0.000175726331164404
"402",0,4.59793729332199,NA,NA,NA,-0.750684089342612,NA,NA,-58.2553617131964,-3.61719153595197,NA,NA,NA,6,-112.92708537237,237.893905844077,8.52122286422977,0.000175683841787936
"2599",0,NA,5.46631952737198,-1.24253968817623,NA,NA,5.69292942801308,NA,NA,NA,3.85623157940761,NA,0.45662424527819,7,-111.92231426865,237.897633743168,8.52495076332119,0.000175356680971197
"2052",0,4.72777530562471,4.77988775806822,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79139699091234,5,-113.936075069242,237.90051893281,8.52783595296333,0.000175103894709303
"642",0,4.60326120437442,NA,NA,NA,NA,NA,NA,-52.1645442761678,NA,1.40936807547948,NA,NA,5,-113.937169100734,237.902706995794,8.53002401594696,0.000174912430287301
"2239",0,NA,5.02548138620848,0.0879228905653263,-0.0193890794866543,-2.45258357879966,5.1240107247969,NA,-64.7290464873027,NA,NA,NA,0.886420270880829,9,-109.908900538179,237.903068722024,8.5303857421768,0.00017488079794097
"2203",0,NA,4.84971290291917,NA,2.43545653499875,-0.717725802210361,NA,NA,-57.1423028212771,NA,NA,NA,0.927175038626151,7,-111.926427801776,237.905860809421,8.53317782957382,0.000174636827041657
"2477",0,NA,NA,-1.15484196033987,1.52751190344424,NA,5.17294260412261,NA,-76.2852917180575,-5.79670708562912,NA,NA,1.17202371252851,8,-110.920476866902,237.909135551986,8.53645257213881,0.000174351115687807
"2433",0,NA,NA,NA,NA,NA,NA,NA,-59.1214568271005,-3.82620278824825,NA,NA,0.839540347039869,5,-113.94194163006,237.912252054446,8.53956907459917,0.000174079644412459
"1169",0,NA,NA,NA,NA,-1.58066997289977,NA,NA,-55.9889754397518,NA,NA,3.05489587260698,NA,5,-113.94230568467,237.912980163666,8.54029718381935,0.000174016281449877
"2100",0,4.87114340257083,5.08411961348546,NA,NA,-1.07828162521611,4.30428603486361,NA,NA,NA,NA,NA,1.95182508881301,7,-111.930999067291,237.91500334045,8.54232036060313,0.000173840337605942
"1982",0,4.99418182187278,NA,-0.927453386916817,0.996721400878083,-0.948550071147252,6.37009796121259,NA,-78.7349175449512,-5.63937232716903,3.74549097076149,2.42810604947484,NA,11,-107.901477673162,237.928133155712,8.55545017586488,0.0001727028297494
"559",0,NA,5.48562018331519,-1.16573877879013,-0.259321746968148,NA,5.80270018484845,NA,NA,NA,3.9226519645977,NA,NA,7,-111.938558752264,237.930122710397,8.55743973054967,0.000172531114310872
"2191",0,NA,4.91578423600469,0.612930024737646,2.39596082217453,NA,NA,NA,-57.015545197366,NA,NA,NA,0.93514664022701,7,-111.939081136081,237.931167478031,8.55848449818427,0.000172441010385241
"615",0,NA,5.37874383649536,-1.26940926924565,NA,NA,5.79680126349098,-0.264096615203772,NA,NA,3.96910696697907,NA,NA,7,-111.939886555446,237.93277831676,8.56009533691324,0.000172302178972504
"137",0,NA,NA,NA,1.68106472224481,NA,NA,NA,-54.3526298038218,NA,NA,NA,NA,4,-114.962299565443,237.943502722569,8.57081974272191,0.000171380732427543
"2038",0,4.98814094282399,NA,-0.761375029059614,NA,-1.50886490753999,6.52923056777936,1.13769216196844,-77.4525482360566,-6.12773017346804,3.40746387182618,2.56421148568435,NA,11,-107.90980069367,237.944779196728,8.57209621688122,0.000171271385787621
"234",0,4.63462954363542,NA,NA,0.671536234416649,NA,4.36332458833545,-2.21467836008316,-57.6361711102809,NA,NA,NA,NA,7,-111.946488257896,237.94598172166,8.57329874181301,0.000171168437684382
"215",0,NA,5.67004384729791,1.4154461482574,NA,-1.80931839294832,NA,2.47317275116983,-58.1473616766088,NA,NA,NA,NA,7,-111.94725160739,237.947508420648,8.57482544080139,0.000171037826201501
"1921",0,NA,NA,NA,NA,NA,NA,NA,-58.1768262050385,-3.30987728739819,1.72768127115412,2.66652278519825,NA,6,-112.954024380996,237.947783861329,8.57510088148189,0.000171014272435835
"3728",0,5.09374751362431,5.12180071979335,1.12269393323948,2.51313719986377,NA,NA,NA,-56.6225080916916,NA,2.92060508269781,3.09056949583417,1.82883313769726,10,-108.922171521082,237.948608445008,8.57592546516145,0.000170943779179719
"2764",0,4.85663387027598,5.78368844371307,NA,2.58587305471458,NA,NA,1.14098023970642,-52.961950722295,NA,2.32137433385494,NA,1.52727599037624,9,-109.932067683375,237.949403012416,8.57672003256917,0.000170875879490588
"493",0,NA,NA,-1.28845976664847,1.56689497104799,NA,4.97774669668575,1.46547853829474,-76.629865491115,-6.60817890085174,NA,NA,NA,8,-110.940620738277,237.949423294735,8.57674031488779,0.000170874146619859
"2225",0,NA,NA,NA,NA,-2.53858364566573,4.404601604298,NA,-62.5709945482188,NA,NA,NA,0.740920733041623,6,-112.955710050023,237.951155199384,8.57847221953716,0.000170726241803866
"905",0,NA,NA,NA,3.09598791167752,NA,NA,NA,-67.1456183791072,-4.60337196926018,1.48362329859646,NA,NA,6,-112.95629905282,237.952333204977,8.57965022513045,0.00017062571317871
"2178",0,4.47086102881569,NA,NA,NA,NA,NA,NA,-51.7754314972268,NA,NA,NA,1.37568899719963,5,-113.962232965994,237.952834726315,8.58015174646781,0.000170582932324882
"3045",0,NA,NA,-0.836912774034158,NA,NA,6.69448660458782,-0.00387692605683722,-71.8586836504516,-6.03967668763855,3.34275264073672,NA,0.681377635110399,9,-109.93505233964,237.955372324945,8.58268934509772,0.000170366634065763
"2851",0,NA,4.99901910554144,NA,NA,NA,5.37313889866242,NA,NA,-1.1874566542965,3.92276200059766,NA,0.528803595946248,7,-111.951250377872,237.955505961612,8.58282298176482,0.000170355250831491
"2537",0,NA,NA,NA,1.31498696386048,NA,4.72009995370985,1.18144340866002,-78.802626049794,-6.34690196915976,NA,NA,1.09957002730941,8,-110.943787058091,237.955755934365,8.58307295451746,0.000170333960076557
"2042",0,5.01421636989744,NA,NA,0.753920642717716,-1.24025693668813,6.01292326725599,1.04872970067854,-82.4890897118656,-6.03911087683278,3.47086312604393,2.56386470223235,NA,11,-107.916003569017,237.957184947423,8.58450196757548,0.000170212298819028
"401",0,NA,NA,NA,NA,-0.759334233668416,NA,NA,-60.0570992473927,-3.63458216252906,NA,NA,NA,5,-113.96574278056,237.959854355446,8.58717137559893,0.000169985267324576
"389",0,NA,NA,0.736715544741581,NA,NA,NA,NA,-60.0493361645658,-3.71652719558729,NA,NA,NA,5,-113.967463120134,237.963295034593,8.59061205474626,0.000169693086339574
"867",0,NA,5.15635757436712,NA,NA,NA,5.25454689602469,0.740620566541906,NA,-1.52263967203135,3.88864408291909,NA,NA,7,-111.955780628135,237.964566462139,8.59188348229156,0.000169585244389402
"458",0,4.59224928543818,NA,NA,2.92394305550433,NA,NA,2.03862507541406,-67.9615156425918,-5.79889338378777,NA,NA,NA,7,-111.958517394877,237.970039995622,8.59735701577463,0.000169121763641336
"159",0,NA,4.81158833661571,0.78508766696733,2.1265204737517,-0.875672571131565,NA,NA,-58.7891177473171,NA,NA,NA,NA,7,-111.964156257147,237.981317720163,8.60863474031549,0.000168170793025208
"1487",0,NA,4.73577658294263,-0.0309271005484024,2.68898364574056,NA,NA,4.91084698829078,-67.8464122178163,-4.5883644277622,NA,2.99239647911703,NA,9,-109.94811124582,237.981490137306,8.60880715745898,0.00016815629588623
"1218",0,4.76051360588803,NA,NA,NA,NA,NA,-0.0190683174699336,-51.9826296707506,NA,NA,3.12531521080922,NA,6,-112.97099589563,237.981726890598,8.60904391075121,0.000168136391286044
"1496",0,5.17313153517256,5.30345442102791,0.896753034135904,NA,-1.93803280865489,NA,5.88918631117374,-65.6790043801747,-3.86250368763793,NA,3.51921250547432,NA,10,-108.939736615249,237.983738633341,8.61105565349382,0.000167967352733347
"2799",0,NA,5.40088374980714,-0.17375647878884,0.811787005894053,NA,5.6465524091174,-0.663363200005274,-58.6431556510917,NA,3.9327601523739,NA,0.38877447501584,10,-108.940155703205,237.984576809253,8.61189382940566,0.000167896974387218
"2030",0,4.92927293965505,NA,-1.1410377802419,1.49572111011747,NA,6.02604096922586,0.885059162333501,-77.3739133044124,-6.43788599212182,3.77591207054993,2.46620222812076,NA,11,-107.933577052488,237.992331914364,8.6196489345173,0.000167247205615477
"1209",0,NA,NA,NA,-0.201462704112506,-2.82296554817347,4.42409445987061,NA,-65.6049779407485,NA,NA,2.90825609461815,NA,7,-111.971181216758,237.995367639384,8.6226846595367,0.000166993539915751
"571",0,NA,5.40830371104782,NA,-1.03354799293792,-0.89851898711669,5.83858133166462,NA,NA,NA,3.81050248505804,NA,NA,7,-111.974055386135,238.001115978139,8.62843299829231,0.000166514261290945
"1205",0,NA,NA,0.0173965269954186,NA,-2.75772842738942,4.33129297170869,NA,-65.9308760769503,NA,NA,2.9132449909441,NA,7,-111.974431326583,238.001867859035,8.62918487918773,0.000166451673610362
"2288",0,4.81182359973458,5.47797761857572,-0.279635818435488,0.971921211805231,NA,4.31208897773516,0.468028191265305,-56.1329858911706,NA,NA,NA,1.8042976240242,10,-108.949901711372,238.004068825588,8.63138584574051,0.000166268597082032
"3562",0,4.62809696896107,NA,NA,1.47491926758574,NA,4.36172110895683,1.94326681309224,-78.3123475122756,-6.35008380265785,NA,2.43236855034691,1.95797951478518,10,-108.950523273762,238.005311950368,8.63262897052132,0.000166165282886816
"3076",0,4.84913683629383,4.49213252195423,NA,NA,NA,NA,NA,NA,NA,NA,3.08450824043864,1.92219403113925,6,-112.983318213754,238.006371526846,8.63368854699874,0.000166077273789411
"3467",0,NA,3.8578959112371,NA,2.96006511722625,NA,NA,NA,-63.4420708939239,-2.1520053546497,NA,2.41163987004344,1.11705375625628,8,-110.970230828402,238.008643474985,8.63596049513839,0.000165888721428372
"819",0,NA,5.0265724598801,NA,NA,-0.153698097988205,5.40511570149149,NA,NA,-1.09991939924951,3.96575511363275,NA,NA,7,-111.978437087255,238.009879380378,8.63719640053066,0.000165786241712777
"1831",0,NA,4.76414557426873,-1.50797835592811,NA,NA,5.92839723326977,NA,NA,-1.52246258693949,4.2412911778069,2.6600514655645,NA,8,-110.971937938433,238.012057695047,8.63937471520029,0.000165605772709014
"1744",0,5.25921344622596,5.85897691101566,1.05879449866782,2.10536897361007,NA,NA,2.18972078627577,-56.6746644591041,NA,2.73739082568243,3.26600671982216,NA,10,-108.954102581191,238.012470565225,8.63978758537775,0.00016557158939507
"2200",0,4.71389236878594,4.87013804143938,1.54840318805293,NA,-1.3045490704192,NA,NA,-54.2769225815293,NA,NA,NA,1.74787214602132,8,-110.972313337921,238.012808494024,8.64012551417733,0.000165543616054161
"3569",0,NA,NA,NA,NA,-2.54479434782124,5.31562933694386,2.37507782946411,-84.6386840388665,-6.18345547650953,NA,2.51844191218865,1.03728067447881,9,-109.964462575677,238.01419279702,8.64150981717341,0.000165429074436966
"2273",0,NA,NA,NA,NA,NA,4.59631338281988,-2.40517827207003,-58.0052637542855,NA,NA,NA,0.937176977201531,6,-112.98755062907,238.014836357478,8.64215337763144,0.000165375851195061
"230",0,4.61767628493407,NA,-0.197323447409201,NA,NA,4.65171179890194,-2.18687920308112,-55.9168376733596,NA,NA,NA,NA,7,-111.981221997879,238.015449201626,8.6427662217792,0.000165325184146916
"3298",0,4.53544241881992,NA,NA,NA,NA,4.27629235972725,-1.62456393334612,-56.8425453151997,NA,NA,2.53870159551268,1.7996379507523,8,-110.973691396485,238.015564611151,8.64288163130391,0.000165315644371702
"2340",0,4.88336398750065,4.84266463894449,NA,NA,NA,4.20044511160782,NA,NA,-0.913046220989798,NA,NA,1.97520547435263,7,-111.985895571497,238.024796348862,8.65211336901447,0.000164554327458802
"1436",0,4.89434791186913,3.8325886659485,NA,2.71955583430147,-0.45152099832336,NA,NA,-61.6599444864683,-1.90215892413429,NA,2.61439815733822,NA,9,-109.970643478328,238.026554602322,8.65387162247532,0.000164409726921338
"980",0,5.01971293921609,5.25235501662324,NA,NA,-0.848636164225611,NA,4.13099126652654,-58.4830700265601,-3.69137599847867,1.76662245700651,NA,NA,9,-109.971809703049,238.028887051763,8.65620407191614,0.000164218099995275
"1927",0,NA,4.47892299579535,1.51672954088155,NA,NA,NA,NA,-57.5961896658127,-1.22255763874945,2.56813590814618,2.68447795486297,NA,8,-110.98265879859,238.033499415362,8.6608164355149,0.000163839819561319
"1424",0,4.90456164257403,3.87703675243161,0.364836021595473,2.70835018657941,NA,NA,NA,-61.7143504729502,-1.95986756168498,NA,2.56895876045516,NA,9,-109.975793588278,238.036854822221,8.66417184237375,0.000163565175384324
"185",0,NA,NA,NA,-0.398740267156638,-2.6369808439227,4.55466464630103,NA,-62.1941466020479,NA,NA,NA,NA,6,-112.999806092941,238.039347285219,8.66666430537231,0.000163361462273787
"2148",0,4.87709123078905,5.51568851890852,NA,NA,NA,3.95697246648165,0.88687015119856,NA,NA,NA,NA,1.85662372912297,7,-111.995668853308,238.044342912484,8.67165993263686,0.000162953924974331
"1471",0,NA,3.7943552554015,-0.391859855711766,0.30561340995317,-2.05913926523688,5.52097884701577,NA,-74.7068812337157,-2.86193489348001,NA,2.15307454238692,NA,10,-108.970188425417,238.044642253679,8.67195927383148,0.000162929537388144
